Time,Object Name,Status,Value,Units,Alert ID,Priority
12.03.2025 15:12:12,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 15:12:12,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 15:12:14,TIC Turbo Speed,,1.6,,0,0
12.03.2025 15:12:14,TIC Turbo Power,,6.5,,0,0
12.03.2025 15:12:14,TIC Gauge 1,11,2.8856e+04,59,0,0
12.03.2025 15:12:14,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 15:12:15,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 15:12:16,TIC Turbo Speed,,1.6,,0,0
12.03.2025 15:12:16,TIC Turbo Power,,6.1,,0,0
12.03.2025 15:12:16,TIC Gauge 1,11,2.8735e+04,59,0,0
12.03.2025 15:12:17,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 15:12:17,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 15:12:18,TIC Turbo Speed,,1.6,,0,0
12.03.2025 15:12:18,TIC Turbo Power,,6.5,,0,0
12.03.2025 15:12:19,TIC Gauge 1,11,2.8735e+04,59,0,0
12.03.2025 15:12:19,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 15:12:19,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 15:12:20,TIC Turbo Speed,,1.6,,0,0
12.03.2025 15:12:21,TIC Turbo Power,,8.2,,0,0
12.03.2025 15:12:21,TIC Gauge 1,11,2.8735e+04,59,0,0
12.03.2025 15:12:21,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 15:12:21,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 15:12:22,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 15:12:23,TIC Turbo Speed,,1.6,,0,0
12.03.2025 15:12:23,TIC Turbo Power,,7.3,,0,0
12.03.2025 15:12:23,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 15:12:23,TIC Gauge 1,11,2.8735e+04,59,0,0
12.03.2025 15:12:25,TIC Turbo Speed,,1.6,,0,0
12.03.2025 15:12:25,TIC Turbo Power,,6.1,,0,0
12.03.2025 15:12:25,TIC Gauge 1,11,2.8735e+04,59,0,0
12.03.2025 15:12:25,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 15:12:25,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 15:12:27,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 15:12:27,TIC Turbo Speed,,1.6,,0,0
12.03.2025 15:12:27,TIC Turbo Power,,8.0,,0,0
12.03.2025 15:12:27,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 15:12:27,TIC Gauge 1,11,2.8735e+04,59,0,0
12.03.2025 15:12:29,TIC Turbo Speed,,1.6,,0,0
