Time,Object Name,Status,Value,Units,Alert ID,Priority
12.03.2025 14:37:45,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:37:45,TIC Turbo Power,,8.0,,0,0
12.03.2025 14:37:46,TIC Gauge 1,11,9.7236e+00,59,0,0
12.03.2025 14:37:46,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:37:46,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:37:47,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:37:48,TIC Turbo Power,,8.0,,0,0
12.03.2025 14:37:48,TIC Gauge 1,11,9.5966e+00,59,0,0
12.03.2025 14:37:48,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:37:48,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:37:50,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:37:50,TIC Turbo Power,,6.1,,0,0
12.03.2025 14:37:50,TIC Gauge 1,11,9.4861e+00,59,0,0
12.03.2025 14:37:50,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:37:50,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:37:52,TIC Gauge 1,11,9.3685e+00,59,0,0
12.03.2025 14:37:52,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:37:52,TIC Turbo Power,,6.8,,0,0
12.03.2025 14:37:52,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:37:52,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:37:54,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:37:54,TIC Turbo Power,,7.3,,0,0
12.03.2025 14:37:54,TIC Gauge 1,11,9.1874e+00,59,0,0
12.03.2025 14:37:54,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:37:54,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:37:56,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:37:56,TIC Turbo Power,,7.0,,0,0
12.03.2025 14:37:56,TIC Gauge 1,11,9.1239e+00,59,0,0
12.03.2025 14:37:56,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:37:56,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:37:58,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:37:58,TIC Turbo Power,,6.8,,0,0
12.03.2025 14:37:58,TIC Gauge 1,11,8.9429e+00,59,0,0
12.03.2025 14:37:58,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:37:58,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:38:00,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:38:00,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:38:00,TIC Turbo Power,,7.0,,0,0
12.03.2025 14:38:00,TIC Gauge 1,11,8.8253e+00,59,0,0
12.03.2025 14:38:00,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:38:02,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:38:02,TIC Turbo Power,,8.2,,0,0
12.03.2025 14:38:02,TIC Gauge 1,11,8.7743e+00,59,0,0
12.03.2025 14:38:02,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:38:02,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:38:04,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:38:04,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:38:04,TIC Turbo Power,,6.1,,0,0
12.03.2025 14:38:04,TIC Gauge 1,11,8.6798e+00,59,0,0
12.03.2025 14:38:04,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:38:06,TIC Gauge 1,11,8.6395e+00,59,0,0
12.03.2025 14:38:06,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:38:06,TIC Turbo Power,,7.0,,0,0
12.03.2025 14:38:06,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:38:06,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:38:08,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:38:08,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:38:08,TIC Turbo Power,,8.0,,0,0
12.03.2025 14:38:08,TIC Gauge 1,11,8.5975e+00,59,0,0
12.03.2025 14:38:08,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:38:10,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:38:10,TIC Turbo Power,,6.1,,0,0
12.03.2025 14:38:10,TIC Gauge 1,11,8.5100e+00,59,0,0
12.03.2025 14:38:10,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:38:10,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:38:12,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:38:12,TIC Turbo Power,,7.3,,0,0
12.03.2025 14:38:12,TIC Gauge 1,11,8.4225e+00,59,0,0
12.03.2025 14:38:12,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:38:12,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:38:14,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:38:14,TIC Turbo Power,,8.0,,0,0
12.03.2025 14:38:14,TIC Gauge 1,11,8.3280e+00,59,0,0
12.03.2025 14:38:14,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:38:14,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:38:16,TIC Gauge 1,11,8.2878e+00,59,0,0
12.03.2025 14:38:16,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:38:16,TIC Turbo Power,,7.5,,0,0
12.03.2025 14:38:16,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:38:17,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:38:18,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:38:18,TIC Turbo Power,,7.5,,0,0
12.03.2025 14:38:18,TIC Gauge 1,11,8.2405e+00,59,0,0
12.03.2025 14:38:19,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:38:19,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:38:20,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:38:20,TIC Turbo Power,,7.5,,0,0
12.03.2025 14:38:21,TIC Gauge 1,11,8.1460e+00,59,0,0
12.03.2025 14:38:21,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:38:21,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:38:22,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:38:22,TIC Turbo Power,,7.3,,0,0
12.03.2025 14:38:23,TIC Gauge 1,11,8.1058e+00,59,0,0
12.03.2025 14:38:23,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:38:23,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:38:25,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:38:25,TIC Turbo Power,,7.3,,0,0
12.03.2025 14:38:25,TIC Gauge 1,11,8.0165e+00,59,0,0
12.03.2025 14:38:25,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:38:25,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:38:27,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:38:27,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:38:27,TIC Turbo Power,,8.2,,0,0
12.03.2025 14:38:27,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:38:27,TIC Gauge 1,11,7.9692e+00,59,0,0
12.03.2025 14:38:29,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:38:29,TIC Turbo Power,,7.0,,0,0
12.03.2025 14:38:29,TIC Gauge 1,11,7.8818e+00,59,0,0
12.03.2025 14:38:29,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:38:29,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:38:31,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:38:31,TIC Turbo Power,,8.0,,0,0
12.03.2025 14:38:31,TIC Gauge 1,11,7.8415e+00,59,0,0
12.03.2025 14:38:31,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:38:31,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:38:33,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:38:33,TIC Turbo Power,,8.2,,0,0
12.03.2025 14:38:33,TIC Gauge 1,11,7.7943e+00,59,0,0
12.03.2025 14:38:33,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:38:33,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:38:35,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:38:35,TIC Turbo Power,,6.1,,0,0
12.03.2025 14:38:35,TIC Gauge 1,11,7.7470e+00,59,0,0
12.03.2025 14:38:35,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:38:35,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:38:37,TIC Gauge 1,11,7.7050e+00,59,0,0
12.03.2025 14:38:37,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:38:37,TIC Turbo Power,,7.0,,0,0
12.03.2025 14:38:37,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:38:37,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:38:39,TIC Turbo Power,,6.1,,0,0
12.03.2025 14:38:39,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:38:39,TIC Gauge 1,11,7.6648e+00,59,0,0
12.03.2025 14:38:39,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:38:39,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:38:41,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:38:41,TIC Turbo Power,,7.5,,0,0
12.03.2025 14:38:41,TIC Gauge 1,11,7.6175e+00,59,0,0
12.03.2025 14:38:41,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:38:41,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:38:43,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:38:43,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:38:43,TIC Turbo Power,,7.5,,0,0
12.03.2025 14:38:43,TIC Gauge 1,11,7.5230e+00,59,0,0
12.03.2025 14:38:43,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:38:45,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:38:45,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:38:45,TIC Turbo Power,,6.5,,0,0
12.03.2025 14:38:45,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:38:45,TIC Gauge 1,11,7.4827e+00,59,0,0
12.03.2025 14:38:47,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:38:47,TIC Turbo Power,,6.8,,0,0
12.03.2025 14:38:47,TIC Gauge 1,11,7.4408e+00,59,0,0
12.03.2025 14:38:47,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:38:47,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:38:49,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:38:49,TIC Turbo Power,,7.0,,0,0
12.03.2025 14:38:49,TIC Gauge 1,11,7.3935e+00,59,0,0
12.03.2025 14:38:49,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:38:49,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:38:51,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:38:51,TIC Turbo Power,,7.0,,0,0
12.03.2025 14:38:51,TIC Gauge 1,11,7.3008e+00,59,0,0
12.03.2025 14:38:51,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:38:52,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:38:53,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:38:53,TIC Turbo Power,,6.1,,0,0
12.03.2025 14:38:53,TIC Gauge 1,11,7.2657e+00,59,0,0
12.03.2025 14:38:54,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:38:54,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:38:55,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:38:55,TIC Turbo Power,,6.8,,0,0
12.03.2025 14:38:56,TIC Gauge 1,11,7.2185e+00,59,0,0
12.03.2025 14:38:56,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:38:56,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:38:57,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:38:58,TIC Turbo Power,,7.0,,0,0
12.03.2025 14:38:58,TIC Gauge 1,11,7.1765e+00,59,0,0
12.03.2025 14:38:58,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:38:58,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:39:00,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:39:00,TIC Turbo Power,,7.5,,0,0
12.03.2025 14:39:00,TIC Gauge 1,11,7.1118e+00,59,0,0
12.03.2025 14:39:00,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:39:00,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:39:02,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:39:02,TIC Turbo Power,,6.1,,0,0
12.03.2025 14:39:02,TIC Gauge 1,11,7.0417e+00,59,0,0
12.03.2025 14:39:02,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:39:02,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:39:04,TIC Gauge 1,11,6.9945e+00,59,0,0
12.03.2025 14:39:04,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:39:04,TIC Turbo Power,,7.0,,0,0
12.03.2025 14:39:04,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:39:04,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:39:06,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:39:06,TIC Turbo Power,,6.1,,0,0
12.03.2025 14:39:06,TIC Gauge 1,11,6.9543e+00,59,0,0
12.03.2025 14:39:06,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:39:06,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:39:08,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:39:08,TIC Turbo Power,,7.5,,0,0
12.03.2025 14:39:08,TIC Gauge 1,11,6.9123e+00,59,0,0
12.03.2025 14:39:08,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:39:08,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:39:10,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:39:10,TIC Turbo Power,,6.8,,0,0
12.03.2025 14:39:10,TIC Gauge 1,11,6.8598e+00,59,0,0
12.03.2025 14:39:10,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:39:10,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:39:12,TIC Gauge 1,11,6.8195e+00,59,0,0
12.03.2025 14:39:12,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:39:12,TIC Turbo Power,,7.0,,0,0
12.03.2025 14:39:12,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:39:12,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:39:14,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:39:14,TIC Turbo Power,,7.3,,0,0
12.03.2025 14:39:14,TIC Gauge 1,11,6.8195e+00,59,0,0
12.03.2025 14:39:14,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:39:14,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:39:16,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:39:16,TIC Turbo Power,,7.0,,0,0
12.03.2025 14:39:16,TIC Gauge 1,11,6.7723e+00,59,0,0
12.03.2025 14:39:16,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:39:16,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:39:18,TIC Turbo Power,,8.0,,0,0
12.03.2025 14:39:18,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:39:18,TIC Gauge 1,11,6.6830e+00,59,0,0
12.03.2025 14:39:18,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:39:18,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:39:20,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:39:20,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:39:20,TIC Turbo Power,,8.0,,0,0
12.03.2025 14:39:20,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:39:20,TIC Gauge 1,11,6.6375e+00,59,0,0
12.03.2025 14:39:22,TIC Gauge 1,11,6.6007e+00,59,0,0
12.03.2025 14:39:22,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:39:22,TIC Turbo Power,,6.1,,0,0
12.03.2025 14:39:22,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:39:22,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:39:24,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:39:24,TIC Turbo Power,,6.1,,0,0
12.03.2025 14:39:24,TIC Gauge 1,11,6.5487e+00,59,0,0
12.03.2025 14:39:24,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:39:24,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:39:26,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:39:26,TIC Turbo Power,,7.3,,0,0
12.03.2025 14:39:26,TIC Gauge 1,11,6.5265e+00,59,0,0
12.03.2025 14:39:26,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:39:27,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:39:28,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:39:28,TIC Turbo Power,,5.4,,0,0
12.03.2025 14:39:28,TIC Gauge 1,11,6.4926e+00,59,0,0
12.03.2025 14:39:29,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:39:29,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:39:30,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:39:30,TIC Turbo Power,,7.3,,0,0
12.03.2025 14:39:31,TIC Gauge 1,11,6.4574e+00,59,0,0
12.03.2025 14:39:31,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:39:31,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:39:32,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:39:33,TIC Turbo Power,,7.3,,0,0
12.03.2025 14:39:33,TIC Gauge 1,11,6.4221e+00,59,0,0
12.03.2025 14:39:33,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:39:33,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:39:35,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:39:35,TIC Turbo Power,,6.5,,0,0
12.03.2025 14:39:35,TIC Gauge 1,11,6.4221e+00,59,0,0
12.03.2025 14:39:35,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:39:35,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:39:37,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:39:37,TIC Turbo Power,,6.3,,0,0
12.03.2025 14:39:37,TIC Gauge 1,11,6.3869e+00,59,0,0
12.03.2025 14:39:37,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:39:37,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:39:39,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:39:39,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:39:39,TIC Turbo Power,,7.0,,0,0
12.03.2025 14:39:39,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:39:39,TIC Gauge 1,11,6.3608e+00,59,0,0
12.03.2025 14:39:41,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:39:41,TIC Turbo Power,,8.0,,0,0
12.03.2025 14:39:41,TIC Gauge 1,11,6.3217e+00,59,0,0
12.03.2025 14:39:41,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:39:41,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:39:43,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:39:43,TIC Turbo Power,,8.0,,0,0
12.03.2025 14:39:43,TIC Gauge 1,11,6.2865e+00,59,0,0
12.03.2025 14:39:43,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:39:43,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:39:45,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:39:45,TIC Turbo Power,,6.1,,0,0
12.03.2025 14:39:45,TIC Gauge 1,11,6.2512e+00,59,0,0
12.03.2025 14:39:45,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:39:45,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:39:47,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:39:47,TIC Turbo Power,,6.3,,0,0
12.03.2025 14:39:47,TIC Gauge 1,11,6.2512e+00,59,0,0
12.03.2025 14:39:47,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:39:47,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:39:49,TIC Gauge 1,11,6.2212e+00,59,0,0
12.03.2025 14:39:49,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:39:49,TIC Turbo Power,,8.0,,0,0
12.03.2025 14:39:49,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:39:49,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:39:51,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:39:51,TIC Turbo Power,,8.2,,0,0
12.03.2025 14:39:51,TIC Gauge 1,11,6.1990e+00,59,0,0
12.03.2025 14:39:51,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:39:51,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:39:53,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:39:53,TIC Turbo Power,,7.5,,0,0
12.03.2025 14:39:53,TIC Gauge 1,11,6.1638e+00,59,0,0
12.03.2025 14:39:53,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:39:53,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:39:55,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:39:55,TIC Turbo Power,,7.0,,0,0
12.03.2025 14:39:55,TIC Gauge 1,11,6.1638e+00,59,0,0
12.03.2025 14:39:55,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:39:55,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:39:57,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:39:57,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:39:57,TIC Turbo Power,,6.8,,0,0
12.03.2025 14:39:57,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:39:57,TIC Gauge 1,11,6.1638e+00,59,0,0
12.03.2025 14:39:59,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:39:59,TIC Turbo Power,,6.1,,0,0
12.03.2025 14:39:59,TIC Gauge 1,11,6.1286e+00,59,0,0
12.03.2025 14:39:59,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:40:00,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:40:01,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:40:01,TIC Turbo Power,,7.3,,0,0
12.03.2025 14:40:01,TIC Gauge 1,11,6.0986e+00,59,0,0
12.03.2025 14:40:02,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:40:02,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:40:03,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:40:03,TIC Turbo Power,,8.2,,0,0
12.03.2025 14:40:03,TIC Gauge 1,11,6.0986e+00,59,0,0
12.03.2025 14:40:04,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:40:04,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:40:05,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:40:05,TIC Turbo Power,,8.4,,0,0
12.03.2025 14:40:06,TIC Gauge 1,11,6.0634e+00,59,0,0
12.03.2025 14:40:06,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:40:06,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:40:07,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:40:08,TIC Turbo Power,,7.0,,0,0
12.03.2025 14:40:08,TIC Gauge 1,11,6.0281e+00,59,0,0
12.03.2025 14:40:08,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:40:08,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:40:10,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:40:10,TIC Turbo Power,,8.0,,0,0
12.03.2025 14:40:10,TIC Gauge 1,11,5.9968e+00,59,0,0
12.03.2025 14:40:10,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:40:10,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:40:12,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:40:12,TIC Turbo Power,,6.8,,0,0
12.03.2025 14:40:12,TIC Gauge 1,11,5.9707e+00,59,0,0
12.03.2025 14:40:12,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:40:12,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:40:14,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:40:14,TIC Turbo Power,,7.5,,0,0
12.03.2025 14:40:14,TIC Gauge 1,11,5.9707e+00,59,0,0
12.03.2025 14:40:14,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:40:14,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:40:16,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:40:16,TIC Turbo Power,,7.3,,0,0
12.03.2025 14:40:16,TIC Gauge 1,11,5.9355e+00,59,0,0
12.03.2025 14:40:16,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:40:16,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:40:18,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:40:18,TIC Turbo Power,,7.0,,0,0
12.03.2025 14:40:18,TIC Gauge 1,11,5.9355e+00,59,0,0
12.03.2025 14:40:18,TIC Gauge 2,5,9.9000e+09,59,0,0
12.03.2025 14:40:18,TIC Gauge 3,5,9.9000e+09,59,0,0
12.03.2025 14:40:20,TIC Turbo Speed,,1.6,,0,0
12.03.2025 14:40:20,TIC Turbo Power,,6.1,,0,0
12.03.2025 14:40:20,TIC Gauge 1,11,5.9016e+00,59,0,0
12.03.2025 14:40:20,TIC Gauge 2,5,9.9000e+09,59,0,0
